coupon,currency,driver,fact_km,order,plan_km,plan_time,user,zone
,RUB,03076344,null,40954373,40.887325821869304,35.416666666666664,88039574,dolgoprudniy
,RUB,11213429,null,5090006,1.1141644031410118,5.783333333333333,94425447,reutov
,RUB,6652205,null,7537876,45.805419522810915,49.45,4168865,moscow
,RUB,65921239,5.66,91642480,5.6877272075638095,10.616666666666667,74184137,moscow
,RUB,68130991,2.842,22942784,3.1704948978911673,8.233333333333333,3308522,serpukhov
,RUB,94414125,10.673,23020295,5.216925747866675,12.85,93055982,moscow
,RUB,82646235,null,10905375,3.3221731723121635,7.5,05765290,moscow
,RUB,58984135,12.597,78224014,12.40763422894927,17.816666666666666,02664738,odincovo
,RUB,21292414,null,85840009,2.238543884537126,7.216666666666667,67611996,moscow
,RUB,43857106,7.685,74882724,7.6794546163706405,8.516666666666667,36271707,troick
,RUB,82646235,34.751,40907565,34.95458022924387,42.45,68783463,moscow
,RUB,56475593,null,20236810,4.103974632339819,11.3,28041102,moscow
,RUB,02110926,2.187,51563202,2.2573183384233113,6.516666666666667,5740109,moscow
,RUB,22643084,null,57964738,3.589569419056838,8.766666666666667,08266208,moscow
,RUB,29119385,8.783,2400431,8.779089532574591,15.083333333333334,15676199,moscow
,RUB,56475593,null,12722252,3.495152713078685,8.733333333333333,08531153,moscow
,RUB,94414125,21.307,6651817,10.276644429780776,31.316666666666666,7574954,moscow
,RUB,98111392,5.857,57933633,5.7432679207187345,14.35,64156549,mytishchi
,RUB,92121386,1.324,85349133,1.4016708193620424,4.5,40286560,podolsk
,RUB,7433242,null,68919367,12.00157906916064,28.733333333333334,66498337,moscow
,RUB,58984135,8.392,8203635,4.721040057970346,10.85,51627676,moscow
,RUB,82505304,null,01044071,0.6230320160204501,3.3666666666666667,82680875,moscow
,RUB,68130991,6.98,25311298,7.012310234796986,9.216666666666667,25069258,serpukhov
,RUB,72259980,null,50854930,2.0063318225357567,5.116666666666666,55730624,korolev
,RUB,54299147,null,70298869,0.9287504384985121,2.933333333333333,3479007,sergievposad
,RUB,56829931,5.614,3612447,5.719517602533669,12.883333333333333,29827196,odincovo
,RUB,54299147,32.415,67848050,32.82734482610224,44.016666666666666,64835360,sergievposad
,RUB,48955393,10.175,31525736,9.619199768263746,20.416666666666668,49842919,moscow
,RUB,54727714,null,8371640,10.888562589222857,28.45,70411734,moscow
,RUB,92121386,2.205,53544477,2.7365282896587773,9.033333333333333,27506499,podolsk
,RUB,27318902,23.965,27430163,14.395246341592697,35.06666666666667,83376256,moscow
,RUB,03357926,null,48483347,3.690030376991578,7.433333333333334,27879778,moscow
,RUB,3536466,12.746,3782198,12.767970991985678,30.016666666666666,70039376,moscow
,RUB,36098567,null,59019277,0.7345599775662689,5.15,40690947,moscow
,RUB,54348592,4.015,21347762,4.187600845213631,9.633333333333333,363684,moscow
,RUB,82646235,null,38662424,2.037220510934685,6.483333333333333,83607785,moscow
,RUB,22383534,null,80276319,29.066950231161705,48.35,15958490,krasnogorsk
,RUB,5993642,7.046,39002011,8.039661633499708,12.866666666666667,41454046,moscow
,RUB,65014768,8.126,20148205,7.728437629283457,17.983333333333334,63317050,moscow
,RUB,4121681,5.046,70354200,5.1076669818223435,14.166666666666666,54387295,moscow
,RUB,56475593,null,09018911,3.143451464566552,8.566666666666666,08205704,moscow
,RUB,34460884,null,29103011,12.230597026864057,24.7,96044957,moscow
,RUB,7345728,0.622,96216797,0.35452515843714677,2.5166666666666666,27429242,moscow
,RUB,65921239,4.169,64540185,4.194702386842667,8.033333333333333,93000354,lyberci
,RUB,81854651,4.245,58268083,6.063678260278713,11.55,05648351,moscow
,RUB,94883216,18.566,33259172,14.624075130734482,30.15,35938956,moscow
,RUB,74904977,null,50864237,0.4264370787744746,5.2,08531153,moscow
,RUB,7433242,2.8,15546912,2.812105140361148,6.416666666666667,88535052,moscow
,RUB,3123193,31.35,38714999,31.68954347938583,50.333333333333336,72145035,moscow
,RUB,34460884,6.324,62658967,6.336351920934408,8.75,82045549,kotelniki
,RUB,92359055,null,4908989,2.1801965501797675,11.833333333333334,64697058,reutov
,RUB,12197671,10.902,7127170,6.127426698832824,11.35,58991086,moscow
,RUB,96011964,43.24,3113185,35.68597562469544,84.81666666666666,75357557,moscow
,RUB,92121386,1.101,08755725,2.011753363386029,7.35,7046109,podolsk
,RUB,82646235,0.424,91851582,5.777299669908812,15.6,6799435,moscow
,RUB,81028125,3.544,5927522,3.510241190864944,11.116666666666667,7698626,narofominsk
,RUB,37772678,8.196,17783251,4.343486052106659,14.316666666666666,40587801,moscow
,RUB,98111392,6.362,684242,6.34430486920769,11.666666666666666,99431140,mytishchi
,RUB,96261212,27.89,38502842,20.24283003810543,38.516666666666666,14434877,moscow
,RUB,58984135,2.899,74191242,2.4069137363969086,8.666666666666666,00804292,moscow
,RUB,03076344,46.578,5219828,44.16688100463617,44.71666666666667,03704534,dolgoprudniy
,RUB,46051150,null,60268881,20.514938043411558,49.96666666666667,7275757,moscow
,RUB,4121681,3.325,6525706,2.3697724165586576,9.333333333333334,00548519,moscow
,RUB,66809212,null,21775455,4.632713830502985,13.883333333333333,00469423,krasnogorsk
,RUB,9871171,null,2000456,4.854915712248022,11.483333333333333,87784373,moscow
,RUB,58984135,34.181,8724397,23.56400925787371,41.983333333333334,69390905,moscow
,RUB,32692269,null,32379166,2.233500107352041,7.616666666666666,48031207,moscow
,RUB,68130991,11.013,87622183,10.838505199826681,13.716666666666667,66807595,serpukhov
,RUB,7633888,null,16732318,2.2790576578773893,5.1,20452469,moscow
,RUB,18422661,null,70049405,22.74856069366408,32.65,4008786,kotelniki
,RUB,17144870,0.839,81540826,0.8461763006231959,3.6333333333333333,61776037,moscow
,RUB,5993642,2.691,25998106,3.112034784412107,8.683333333333334,2550856,moscow
,RUB,541744,4.835,8167128,4.8414753876404335,18.666666666666668,29821943,himki
,RUB,7433242,3.939,01506040,3.990863207012994,12.516666666666667,69718,moscow
,RUB,34460884,7.621,08970855,7.646838453030016,12.7,69426019,lyberci
,RUB,54360071,11.857,11022212,13.091399464948504,28.666666666666668,149165,moscow
,RUB,5993642,8.706,04649374,8.958541408070385,16.4,60142110,moscow
,RUB,82505304,null,5172274,2.149103093059254,8.683333333333334,00469423,moscow
,RUB,74904977,null,75431900,4.052278148687592,9.266666666666667,7678841,moscow
,RUB,82646235,3.448,12452063,6.641901515037588,21.85,2793946,moscow
,RUB,54727714,20.214,74950177,15.544017494968056,34.21666666666667,52734644,moscow
,RUB,94414125,null,42163278,12.171815334554106,40.516666666666666,21910370,moscow
,RUB,92121386,3.073,55626762,2.806173979620302,10.883333333333333,06120179,podolsk
,RUB,22227102,17.357,60492637,16.962674360121063,36.483333333333334,01054114,moscow
,RUB,4121681,16.831,710101,12.198183825449165,35.75,36232947,moscow
,RUB,81854651,10.046,63720297,7.546812277108297,19.783333333333335,61682719,moscow
,RUB,65014768,7.588,8169529,6.1317492278520165,15.066666666666666,3115210,moscow
,RUB,03357926,12.156,46831635,11.968377677991349,28.1,78415345,moscow
,RUB,46051150,2.746,79254493,2.710334427786732,8.883333333333333,2752559,moscow
,RUB,72259980,null,07195453,2.1429421615812307,12.966666666666667,82680875,korolev
,RUB,48955393,11.111,11995860,11.231741553939115,21.816666666666666,15165023,moscow
,RUB,07036467,4.614,70175341,3.959280716029404,13.466666666666667,99515552,moscow
,RUB,54348592,2.638,66200419,2.965047656661288,5.7,93408633,lyberci
,RUB,6383411,19.862,5353219,6.54512141456137,25.483333333333334,75555902,moscow
,RUB,8350262,1.895,47755911,2.131107505160011,6.85,53236021,himki
,RUB,28053409,12.065,64367524,12.39241585870178,32.03333333333333,58244942,moscow
,RUB,7633888,null,36417282,31.331092131515867,34.916666666666664,56975500,moscow
,RUB,18422661,2.754,54604718,2.348325523497635,6.75,33897561,kotelniki
,RUB,92121386,11.198,83426447,11.239864483137977,18.8,8301752,podolsk
,RUB,6383411,null,61040085,9.633750769302821,25.15,53792720,moscow
,RUB,37772678,17.362,41166752,12.805699081564544,32.71666666666667,34891728,moscow
,RUB,28970907,null,14951894,2.4394352419725926,8.033333333333333,99540051,himki
,RUB,27318902,null,90523795,26.16534431707894,48.2,77750508,moscow
,RUB,17144870,0.914,64154123,0.9184220378913844,3.8,38403199,moscow
,RUB,56872166,11.284,62090461,2.217889585095892,7.666666666666667,5760722,moscow
,RUB,81854651,null,35738406,2.870125446781856,10.066666666666666,16214800,moscow
,RUB,60912933,null,89418672,13.88325083482958,31.533333333333335,4215499,moscow
,RUB,12197671,null,42021872,8.892268891551264,15.4,18314248,moscow
,RUB,66809212,null,15024188,8.305627758872165,13.283333333333333,08531153,moscow
,RUB,65921239,13.691,82647582,13.815632639654767,28.1,6463189,moscow
,RUB,29119385,null,28770254,15.279669436995267,34.03333333333333,8716410,moscow
,RUB,92359055,null,81104809,2.714047781369366,8.4,97000155,reutov
,RUB,27318902,10.711,47162753,3.461848674802539,10.816666666666666,82515924,moscow
,RUB,66809212,null,43569159,1.062531834410642,4.166666666666667,22578994,moscow
,RUB,7633888,15.305,072184,6.594453300868587,23.15,71531088,moscow
,RUB,81028125,99.118,43246573,100.20528672036293,112.31666666666666,91696699,narofominsk
,RUB,48955393,3.486,01178987,3.5275325154358486,7.716666666666667,5728525,moscow
,RUB,82505304,null,6018744,1.479730968699512,5.833333333333333,00469423,moscow
,RUB,56872166,1.152,14714326,0.8876119363918504,3.966666666666667,21859783,moscow
,RUB,65014768,13.819,94913455,10.626492750718434,27.55,76174461,moscow
,RUB,54348592,13.738,3576315,13.820095888257482,33.86666666666667,75782760,moscow
,RUB,32722022,null,45439480,3.280812182507022,7.8,3777571,balashiha
,RUB,81854651,4.198,04310054,4.277752797188006,12.966666666666667,32947270,moscow
,RUB,17144870,3.078,30208753,3.178094806339467,9.433333333333334,92104526,moscow
,RUB,22643084,3.667,9227187,4.338263799938014,12.9,2828409,moscow
,RUB,40454339,15.346,36670500,15.317980715582742,21.,52625719,moscow
,RUB,27318902,17.522,60980522,10.922929663805812,32.833333333333336,6125860,moscow
,RUB,29119385,12.792,34314394,11.442355537734873,18.683333333333334,3671635,moscow
,RUB,56475593,null,34526243,2.144375079911881,6.183333333333334,94355749,moscow
,RUB,17144870,null,8313584,2.4723928617659277,7.25,40635693,moscow
,RUB,46051150,2.944,27263491,2.9653863707018178,8.066666666666666,94327465,moscow
,RUB,92359055,null,59186984,1.4178022110514887,3.5833333333333335,08531153,moscow
,RUB,67724939,2.405,31791016,2.52711342706078,5.233333333333333,46517851,narofominsk
,RUB,41522328,33.327,71652898,25.916896349162,56.766666666666666,8690324,moscow
,RUB,3123193,null,2716947,7.111312589928524,16.633333333333333,01693532,lyberci
,RUB,98111392,10.805,04317895,11.292314439949452,26.916666666666668,79914020,mytishchi
,RUB,46051150,3.532,8396903,3.570476376633537,10.1,30496458,moscow
,RUB,36098567,null,5297522,1.1298605617802568,5.733333333333333,78901137,moscow
,RUB,32722022,6.294,72613592,8.13333681533686,15.15,73582870,balashiha
,RUB,3123193,7.084,5991219,7.71883344550604,18.266666666666666,18503787,lyberci
,RUB,94883216,31.891,21635267,21.228422813767633,37.88333333333333,09636519,moscow
,RUB,96732632,0.908,1253561,0.9588459777463181,2.933333333333333,69810061,moscow
,RUB,54727714,3.687,88160529,3.4261960310864743,10.216666666666667,94084919,moscow
,RUB,36323096,null,14679648,1.1767280711375374,4.333333333333333,55730624,moscow
,RUB,4972061,0.508,1112076,0.5609471158707277,3.55,23411878,moscow
,RUB,46051150,1.191,00040116,2.1577121878526633,5.966666666666667,74110885,moscow
,RUB,71032566,29.499,51922790,29.656668189960364,38.81666666666667,86015125,moscow
micro_code,RUB,86751570,20.013,12210606,16.72452812968216,35.13333333333333,49800020,moscow
,RUB,25212755,3.887,28925903,3.9010416185746557,6.183333333333334,63317433,moscow
,RUB,20999223,null,9377128,5.174680103331407,14.666666666666666,48916282,moscow
,RUB,52466634,19.321,03061138,19.477637807683834,24.4,51606402,domodedovo
,RUB,36931055,15.627,93504942,15.6802124633266,34.516666666666666,86922500,moscow
,RUB,2195293,null,56833717,2.3466575281084543,9.666666666666666,7108807,moscow
,RUB,32692269,null,07779682,1.9930105600170134,6.916666666666667,71926975,moscow
,RUB,3536466,7.044,01248817,7.044594907750807,16.866666666666667,23146444,moscow
,RUB,20999223,6.295,91313431,2.189276145512506,7.05,2323593,moscow
,RUB,1996092,2.261,95900604,2.7966849135428595,7.783333333333333,92307306,reutov
,RUB,96011964,33.341,55362859,29.03914047890647,44.35,22662844,moscow
,RUB,54709492,1.267,92097017,1.3177202972903188,5.416666666666667,6346199,dolgoprudniy
,RUB,20999223,5.866,8833817,4.495621600118091,9.9,00970943,moscow
,RUB,82646235,10.296,9027946,11.71686331860703,29.283333333333335,55781735,moscow
,RUB,29119385,9.518,1372340,8.657549378802441,19.25,20589455,moscow
,RUB,36098567,null,5973387,0.6418579569756194,4.4,58991086,moscow
,RUB,43857106,35.206,43899722,35.17539416960807,42.516666666666666,49195916,chehov
,RUB,6775412,1.749,21365181,2.7077410533582373,7.6,63136175,moscow
,RUB,1996092,2.079,38612141,2.144942463767312,6.066666666666666,16099416,reutov
,RUB,83844849,10.985,91439783,11.130151718976279,26.433333333333334,56413252,moscow
,RUB,89732334,0.,5723818,5.937941939835614,31.05,32706371,moscow
micro_code,RUB,74391989,7.861,7800504,7.724407366615423,23.933333333333334,97992963,himki
,RUB,68827832,18.251,234132,18.339731743612276,35.666666666666664,60020779,himki
,RUB,75732898,19.016,13534800,14.616408022239266,33.93333333333333,2776181,moscow
,RUB,99717055,16.348,15596688,12.583422746926233,31.066666666666666,05254207,moscow
,RUB,541744,66.384,8906525,61.728779544486436,94.46666666666667,32038727,vko
,RUB,3636635,null,66456604,2.4111406493792873,10.233333333333333,93645772,moscow
,RUB,07036467,9.913,01284612,9.357552686330175,28.883333333333333,82680875,moscow
,RUB,34460884,1.87,24304364,1.8509623063107195,5.283333333333333,00121236,kotelniki
,RUB,56872166,1.306,34700076,1.6576811829950382,4.35,5731873,moscow
,RUB,28053409,1.426,39961411,1.4161836590836403,5.9,11544072,moscow
,RUB,54299147,0.788,5425361,0.7003364238770838,2.65,4538808,sergievposad
,RUB,27318902,null,17268078,1.0773798786904525,3.7666666666666666,9883081,moscow
,RUB,11213429,null,99268625,2.80847812738859,9.783333333333333,08531153,reutov
,RUB,40454339,7.082,42482113,4.908251374076026,14.783333333333333,5810607,moscow
,RUB,6775412,null,6465910,25.36867933932303,55.483333333333334,5378085,moscow
,RUB,56475593,null,60991705,2.8134567844908585,8.4,4759242,moscow
,RUB,33444546,null,52656011,2.3557910495004197,9.566666666666666,79915178,moscow
,RUB,54299147,null,38619063,2.983599305385379,7.5,96580907,sergievposad
,RUB,3123193,null,05989574,2.0467678675962624,5.65,80862220,reutov
,RUB,86751570,4.809,43799867,3.9838191568840817,15.05,48681037,moscow
,RUB,66809212,null,44674052,3.111477656540809,8.3,71926975,moscow
,RUB,14922675,null,85093310,12.245825119586629,20.866666666666667,52691743,odincovo
,RUB,1011989,null,41661226,16.574939914728073,36.583333333333336,87741364,moscow
,RUB,67724939,19.487,65273373,20.048767725136162,35.31666666666667,40154304,narofominsk
,RUB,54299147,5.454,63441935,5.151027271322093,12.033333333333333,3556998,sergievposad
,RUB,36098567,null,00711654,5.466742564630508,11.883333333333333,2365954,moscow
,RUB,56475593,null,5503981,2.710566668460763,7.633333333333334,26753865,moscow
,RUB,05023189,7.718,53084184,7.749385424933692,13.233333333333333,24318256,moscow
,RUB,46051150,1.51,4071264,1.632328562669729,5.,20219700,moscow
,RUB,25212755,5.286,56344047,5.414056552849693,8.733333333333333,62108116,moscow
,RUB,00782905,11.161,37697739,11.237164764418521,24.883333333333333,66601298,mytishchi
,RUB,66809212,null,17705090,3.3190509378683952,6.983333333333333,99251227,moscow
,RUB,54299147,5.015,7000274,5.214487112729683,14.45,21447725,sergievposad
,RUB,1996092,null,0509115,20.966286603985036,42.233333333333334,99538685,reutov
,RUB,85962232,15.383,42416341,15.262135652422437,46.083333333333336,98413026,pushkino
,RUB,668817,5.32,32237971,5.221080649428099,17.083333333333332,95305689,mytishchi
,RUB,29119385,3.808,2679635,4.496054489001294,9.65,78413276,moscow
,RUB,07036467,4.674,9143593,4.317361071890208,13.766666666666667,98670623,moscow
,RUB,54709492,2.401,60048051,2.337085875329101,5.916666666666667,1310997,dolgoprudniy
,RUB,54727714,12.652,72805846,12.367840729913171,30.383333333333333,57223392,moscow
,RUB,25212755,4.721,14865256,4.794952163418896,10.966666666666667,6491677,moscow
,RUB,4121681,1.456,5644930,1.4543757881557247,5.016666666666667,5267770,moscow
,RUB,4972061,null,08275642,1.6380583241361562,6.333333333333333,23411878,moscow
,RUB,0990780,109.409,94687134,96.67878513138224,183.65,3295164,dmitrov
,RUB,668817,1.775,07330166,1.7921589375677465,5.966666666666667,70012714,mytishchi
,RUB,75732898,10.562,9882922,4.033041097506889,13.15,38747387,moscow
,RUB,98947777,6.907,59652143,7.009072718184673,14.516666666666667,93042198,moscow
,RUB,25212755,5.525,09069285,5.010876321914669,9.866666666666667,0166550,moscow
,RUB,33444546,39.137,7683663,39.20839523376783,73.66666666666667,00522744,moscow
,RUB,4972061,null,53035486,0.948822106771697,5.283333333333333,23411878,moscow
,RUB,43857106,12.209,78964377,12.232187248137688,12.583333333333334,15125645,troick
,RUB,36931055,5.138,4566374,5.252613099086965,12.383333333333333,27378131,moscow
,RUB,1996092,1.764,38093410,1.5928376258674197,4.9,0369024,reutov
,RUB,05023189,17.767,73742952,16.776932138091716,20.433333333333334,91354294,moscow
,RUB,73632113,16.841,60554265,16.936531495200526,32.916666666666664,50933988,himki
,RUB,82646235,3.186,28709318,3.48511007635674,8.083333333333334,23735144,moscow
,RUB,25212755,null,66316843,1.622267368263071,5.2,86842420,moscow
,RUB,32722022,2.886,22488117,2.841800849074785,7.533333333333333,65759890,pushkino
,RUB,2195293,null,56645253,0.12652122529704837,8.133333333333333,99251227,himki
,RUB,28053409,4.533,83010269,4.110049360399244,11.55,29663711,moscow
,RUB,06633550,1.974,05770803,1.9460669753682707,5.616666666666666,06193965,moscow
,RUB,46051150,4.232,5976097,4.377172465344462,10.216666666666667,6447914,moscow
,RUB,66809212,null,4770033,28.157601835920914,36.11666666666667,58991086,moscow
,RUB,28970907,null,53856425,1.3927482721459312,6.016666666666667,2786771,himki
,RUB,28970907,null,4581335,3.4559065401552145,12.083333333333334,08365848,himki
,RUB,52466634,3.728,47950536,3.7603705189941117,8.333333333333334,63035157,podolsk
,RUB,76028546,35.451,23580633,27.381555123316012,58.483333333333334,26276589,moscow
,RUB,75540182,null,37554140,1.9991085277973786,5.35,765234,podolsk
,RUB,9871171,null,98960664,3.4457838634222755,8.85,92690249,moscow
,RUB,4121681,60.86,11227784,62.77798200559545,81.46666666666667,19131717,moscow
,RUB,98111392,12.945,03751376,12.952095140140317,27.066666666666666,21585209,moscow
,RUB,27318902,11.184,18928447,3.826373310754294,10.616666666666667,1732435,moscow
,RUB,18422661,32.331,91892170,31.369417882709495,53.916666666666664,24959216,himki
,RUB,06633550,3.363,29491481,3.4089278588050322,9.983333333333333,47760569,moscow
,RUB,1996092,2.621,78649856,2.673427752315767,6.3,2446759,reutov
,RUB,6775412,2.201,0516222,2.1515992015018326,6.766666666666667,62822767,moscow
,RUB,92121386,5.748,26258986,6.229606098129,14.85,69967733,podolsk
,RUB,32722022,12.272,1828174,10.377284074844003,26.466666666666665,79673840,pushkino
,RUB,27318902,31.645,662423,17.993087669579822,32.083333333333336,68014564,moscow
,RUB,29119385,10.361,15489699,12.253616242222408,24.566666666666666,54589525,moscow
,RUB,92121386,4.81,86740466,5.290261762054053,13.9,21228900,podolsk
,RUB,9871171,null,39871624,1.315703199036009,6.433333333333334,57326118,moscow
,RUB,22383534,10.911,4569440,5.060398556393139,8.65,41841059,moscow
,RUB,67724939,11.794,3826047,11.596508355428364,18.1,98415090,narofominsk
,RUB,393394,null,33277052,0.9124427993436193,3.7,6039564,moscow
,RUB,32722022,6.238,58397891,5.971312040174409,26.783333333333335,45140094,pushkino
,RUB,75732898,32.738,73199648,33.150032879371444,41.166666666666664,39586832,moscow
,RUB,28053409,15.184,36962163,14.985131784501393,24.233333333333334,35156580,moscow
,RUB,46051150,9.697,22578348,9.880605033883123,19.016666666666666,7243669,moscow
,RUB,1996092,6.817,79634528,5.901624333243376,12.333333333333334,67504798,reutov
,RUB,6775412,1.914,84668036,1.9014828333070632,6.333333333333333,72005621,moscow
,RUB,1011989,null,6241777,34.33473540405455,61.9,8909514,moscow
,RUB,10832805,null,1394718,1.899495447714844,7.8,41194569,moscow
,RUB,54709492,10.321,1242439,10.328806907146344,23.416666666666668,37072314,dolgoprudniy
,RUB,56475593,null,86701807,2.2141620462244065,6.566666666666666,08205704,moscow
,RUB,25212755,3.101,58936863,3.3293637266124345,6.283333333333333,66692329,moscow
,RUB,34460884,null,68261929,6.387708506599521,12.766666666666667,41342611,kotelniki
,RUB,4972061,null,1134590,9.14168179615672,48.016666666666666,99251227,moscow
,RUB,54299147,2.933,85775071,3.4268590024390413,9.6,57744529,sergievposad
,RUB,2195293,null,80694129,11.2846831968153,36.53333333333333,99251227,himki
,RUB,11213429,null,89681487,1.1380235871637536,4.733333333333333,08365848,moscow
,RUB,20999223,null,28012476,1.5500961288717852,5.1,81003996,moscow
,RUB,6775412,14.593,59174106,13.123237802531683,30.666666666666668,85713574,moscow
,RUB,70380790,3.216,44635178,3.0859859970860914,4.533333333333333,6778721,odincovo
,RUB,05023189,5.755,38135524,3.664516856449504,8.2,70158840,moscow
,RUB,34460884,11.287,53167851,11.143929237166134,20.766666666666666,96992235,kotelniki
,RUB,81854651,null,55219604,1.597777082554653,5.9,99950316,dolgoprudniy
,RUB,31907185,null,33341088,49.70201442395661,161.36666666666667,53999995,moscow
,RUB,81854651,null,60633587,4.581994937720298,7.433333333333334,35922041,dolgoprudniy
,RUB,32692269,null,60851441,3.324938007218868,9.75,00275000,moscow
,RUB,22383534,14.79,4117927,9.165592400636568,24.783333333333335,25527202,moscow
,RUB,60654971,8.969,81915442,8.560022095904035,21.7,24336135,moscow
,RUB,9871171,null,81786232,2.4475533703765313,7.6,59329887,moscow
,RUB,03357926,5.82,90955353,6.684980837541815,19.4,59489069,moscow
,RUB,7433242,3.158,27132325,3.1955651445403825,11.683333333333334,97152394,moscow
,RUB,58984135,3.969,6723631,4.471419408682566,10.05,16277676,moscow
,RUB,729088,10.077,16304763,9.568421575268077,25.516666666666666,97523892,zheleznodorozhny
,RUB,74904977,null,00846892,2.740726090809859,8.7,52691743,moscow
,RUB,46653344,3.778,47403912,3.939299421439523,7.633333333333334,86230402,pushkino
,RUB,12700954,1.196,12179561,1.2484150991661878,4.383333333333334,5022751,serpukhov
,RUB,93261902,3.152,62036738,3.48133158722975,14.666666666666666,8575151,moscow
,RUB,34460884,19.004,90066266,17.99258990361433,47.8,51944381,moscow
,RUB,46051150,4.107,80815883,4.37116972406312,13.183333333333334,16906801,moscow
,RUB,41522328,10.999,2363194,10.83238178119516,22.55,19696287,himki
,RUB,2233476,34.395,3585303,34.395194119960465,37.46666666666667,45891342,obninsk
,RUB,56829931,8.641,2479442,7.862414192523466,20.883333333333333,33995961,moscow
,RUB,2195293,null,6696048,1.0948116086294917,5.916666666666667,67480686,moscow
,RUB,7633888,11.081,2623858,7.177257756215276,19.366666666666667,61944026,moscow
,RUB,27318902,5.566,44139088,5.82876011462617,18.283333333333335,72200140,moscow
,RUB,03076344,null,69803536,4.8538565344041,8.75,88567144,dolgoprudniy
,RUB,28970907,null,01915552,16.874422573812097,49.05,2029946,moscow
,RUB,7433242,16.474,03973142,16.342849756953463,34.583333333333336,78293711,moscow
,RUB,97400578,38.081,26747015,33.19118507968185,41.61666666666667,86574522,moscow
,RUB,82646235,4.357,53734802,3.871701728939369,18.266666666666666,5614180,moscow
,RUB,03076344,5.688,44445945,5.651881660645657,12.866666666666667,41064916,dolgoprudniy
,RUB,22227102,2.323,90202853,2.0968130126259754,7.05,40482618,moscow
,RUB,22227102,2.971,42568712,3.0520451745980743,6.033333333333333,77944735,moscow
,RUB,60828053,26.706,83674263,19.6794297987269,36.2,65913552,moscow
,RUB,81854651,22.362,1902101,24.23661360312898,51.96666666666667,26369103,moscow
,RUB,6383411,null,6929610,12.076691558979233,37.666666666666664,49966224,moscow
,RUB,54360071,null,79052457,8.22182908045235,33.45,61290581,moscow
,RUB,46653344,2.253,51411467,2.3321472095439244,4.85,13663991,pushkino
,RUB,6491296,null,8555766,35.74516454014919,71.71666666666667,27551784,dzerzhinsky
,RUB,0490789,21.27,27979571,6.722614774093959,26.,08810041,moscow
,RUB,46051150,5.086,66009522,6.4849289928253615,12.,99174348,moscow
,RUB,9112469,6.652,23819311,6.997771780496034,14.616666666666667,50446961,moscow
,RUB,74904977,null,67360883,2.6161746933699175,8.7,13405645,moscow
,RUB,60654971,30.036,06792090,21.433430861080254,61.2,04507560,moscow
,RUB,82646235,1.198,40893296,1.9393262319313824,5.516666666666667,26700852,moscow
,RUB,7433242,6.64,91720185,6.707880970331427,16.033333333333335,9623482,moscow
,RUB,2770778,null,87707627,8.564695397603646,13.283333333333333,0761848,moscow
,RUB,03357926,2.851,7994885,2.888427200792106,7.583333333333333,5132255,moscow
,RUB,3826114,45.984,45496964,20.392950939948353,53.78333333333333,3143799,moscow
,RUB,27318902,11.238,7739200,6.348734561956443,36.03333333333333,7101787,moscow
,RUB,2195293,null,15141481,4.1220650057591035,18.2,58991086,moscow
,RUB,97400578,9.398,3187826,3.485713666667785,15.683333333333334,66797510,moscow
,RUB,17144870,3.644,74123693,3.4609906358828404,10.016666666666667,72958756,odincovo
,RUB,11213429,null,3545878,1.1868542195956124,5.283333333333333,44716946,reutov
,RUB,0660086,18.64,5095130,14.899436327025088,34.983333333333334,2686268,moscow
,RUB,82646235,1.389,67598507,1.5210638423234915,6.,1883041,moscow
,RUB,46653344,2.334,77496625,2.352006119690923,7.783333333333333,02408277,pushkino
,RUB,93261902,4.981,63739758,4.947241815740257,15.666666666666666,89574233,moscow
,RUB,68827832,6.936,785681,2.707618884895507,9.583333333333334,1284608,moscow
,RUB,5993642,null,98073304,19.257910746969316,34.38333333333333,21992566,mytishchi
,RUB,03076344,6.904,66376248,7.0560937269084025,13.1,02078433,dolgoprudniy
,RUB,729088,4.878,323488,4.203252130264209,22.583333333333332,9997236,zheleznodorozhny
,RUB,32722022,9.491,75782977,9.46823312527704,25.6,80100069,moscow
,RUB,3536466,null,16374932,12.83435233142124,57.3,76523411,moscow
,RUB,7433242,1.186,49939516,1.0888707464527134,4.766666666666667,89452185,moscow
,RUB,03076344,3.387,0488256,3.965087672319619,10.783333333333333,68848490,dolgoprudniy
,RUB,54360071,5.443,72339918,5.51214751402839,24.633333333333333,7897328,moscow
,RUB,68827832,null,9285890,7.989548464370399,23.383333333333333,1111223,moscow
,RUB,3536466,null,5591260,7.727998050143476,22.416666666666668,84532625,moscow
,RUB,28053409,16.317,2611605,9.926625422066758,41.2,33510913,moscow
,RUB,96732632,12.497,04343623,12.651073840193112,31.416666666666668,04439236,moscow
,RUB,12700954,7.229,51298939,7.460696387315374,20.466666666666665,28604217,serpukhov
,RUB,7345728,null,92281853,3.701935140001629,12.766666666666667,27429242,moscow
,RUB,34460884,1.821,95260193,1.9730052521535173,7.833333333333333,38681460,moscow
,RUB,20999223,8.636,619864,6.663752060218716,24.116666666666667,79164079,moscow
,RUB,2770778,10.089,77118146,9.494424581372131,29.55,4012907,moscow
,RUB,02110926,null,22028980,1.3105047018222165,4.55,181808,moscow
,RUB,58984135,120.565,52699405,15.35624075102265,49.733333333333334,77869421,moscow
